concept,arm,condition,seed,split,n_rows,auroc_pipeline,auroc_rank
hs,nemotron,v2_alone,50,toolace,328,0.44843099345627596,0.4429469066032124
hs,nemotron,v2_alone,51,toolace,328,0.45824657941701374,0.45759592504461627
hs,nemotron,v3only_alone,42,anthropic,1028,0.46452255143908305,0.46452255143908305
hs,nemotron,v3only_alone,43,anthropic,1028,0.4912318884464564,0.4912318884464564
hs,nemotron,v3only_alone,44,anthropic,1028,0.5498417841299641,0.5498304289239807
hs,nemotron,v3only_alone,45,anthropic,1028,0.47855001589728835,0.47855001589728835
hs,nemotron,v3only_alone,46,anthropic,1028,0.47427288831019393,0.4742747808445245
hs,nemotron,v3only_alone,47,anthropic,1028,0.5313592938575906,0.5313592938575906
hs,nemotron,v3only_alone,48,anthropic,1028,0.38165982830928546,0.38165982830928546
hs,nemotron,v3only_alone,49,anthropic,1028,0.4550182440309467,0.4550182440309467
hs,nemotron,v3only_alone,50,anthropic,1028,0.46279088252660905,0.46279088252660905
hs,nemotron,v3only_alone,51,anthropic,1028,0.4696778149555632,0.4696778149555632
hs,nemotron,v3only_alone,42,mt,278,0.40005693287096944,0.40005693287096944
hs,nemotron,v3only_alone,43,mt,278,0.45375498162620986,0.45375498162620986
hs,nemotron,v3only_alone,44,mt,278,0.2826975829408415,0.2826975829408415
hs,nemotron,v3only_alone,45,mt,278,0.472568707623829,0.472568707623829
hs,nemotron,v3only_alone,46,mt,278,0.37992339940996844,0.37992339940996844
hs,nemotron,v3only_alone,47,mt,278,0.366285388955023,0.366285388955023
hs,nemotron,v3only_alone,48,mt,278,0.38062212100822934,0.38062212100822934
hs,nemotron,v3only_alone,49,mt,278,0.4663319703949071,0.4663319703949071
hs,nemotron,v3only_alone,50,mt,278,0.41309973603850736,0.41309973603850736
hs,nemotron,v3only_alone,51,mt,278,0.3485844417990787,0.3485844417990787
hs,nemotron,v3only_alone,42,mts,274,0.37431402845116946,0.37431402845116946
hs,nemotron,v3only_alone,43,mts,274,0.4115296499547126,0.4115296499547126
hs,nemotron,v3only_alone,44,mts,274,0.49525813841973465,0.4953380574351324
hs,nemotron,v3only_alone,45,mts,274,0.43902179125153173,0.43896851190793323
hs,nemotron,v3only_alone,46,mts,274,0.44485587937556614,0.4449091587191646
hs,nemotron,v3only_alone,47,mts,274,0.4899035643880867,0.4899302040598859
hs,nemotron,v3only_alone,48,mts,274,0.5038627524108903,0.5038627524108903
hs,nemotron,v3only_alone,49,mts,274,0.5122276093558528,0.5122276093558528
hs,nemotron,v3only_alone,50,mts,274,0.5261068783632585,0.5261068783632585
hs,nemotron,v3only_alone,51,mts,274,0.44022057648249774,0.44022057648249774
hs,nemotron,v3only_alone,42,toolace,328,0.517325996430696,0.5171772754312909
hs,nemotron,v3only_alone,43,toolace,328,0.4956499107674004,0.49537105889351574
hs,nemotron,v3only_alone,44,toolace,328,0.4935492266508031,0.4942370612730517
hs,nemotron,v3only_alone,45,toolace,328,0.5012269482450922,0.5011525877453896
hs,nemotron,v3only_alone,46,toolace,328,0.497471743010113,0.49921921475312314
hs,nemotron,v3only_alone,47,toolace,328,0.504796252230815,0.504535990481856
hs,nemotron,v3only_alone,48,toolace,328,0.5580941403926235,0.5580941403926235
hs,nemotron,v3only_alone,49,toolace,328,0.5456759369422962,0.5456945270672219
hs,nemotron,v3only_alone,50,toolace,328,0.5152996728138013,0.5150765913146937
hs,nemotron,v3only_alone,51,toolace,328,0.5071014277215944,0.5071014277215943
hs,shared,base_only,42,anthropic,1028,0.45509205286983906,0.45447887174673346
hs,shared,base_only,43,anthropic,1028,0.5405134824145711,0.5411474814153129
hs,shared,base_only,44,anthropic,1028,0.6716926070038911,0.6727032203364169
hs,shared,base_only,45,anthropic,1028,0.5812464988114885,0.5812654241547941
hs,shared,base_only,46,anthropic,1028,0.5882583385062604,0.588243198231616
hs,shared,base_only,47,anthropic,1028,0.47402307377855835,0.4734288179987585
hs,shared,base_only,48,anthropic,1028,0.5765889718239489,0.576185862011537
hs,shared,base_only,49,anthropic,1028,0.4320069191055126,0.43193311026662023
hs,shared,base_only,50,anthropic,1028,0.6180638616784508,0.6181565958606489
hs,shared,base_only,51,anthropic,1028,0.28926630229072364,0.28919627852049234
hs,shared,base_only,42,mt,278,0.28513016924589824,0.2848455048910512
hs,shared,base_only,43,mt,278,0.6757672998292014,0.6759743284509083
hs,shared,base_only,44,mt,278,0.4249003674758036,0.42526266756379066
hs,shared,base_only,45,mt,278,0.7671186791573935,0.76701516484654
hs,shared,base_only,46,mt,278,0.3363438745406552,0.3366544174732157
hs,shared,base_only,47,mt,278,0.3573055224884841,0.35536462915998135
hs,shared,base_only,48,mt,278,0.6507168366026603,0.6499146006935459
hs,shared,base_only,49,mt,278,0.545675689664096,0.5458568397080896
hs,shared,base_only,50,mt,278,0.6452823352828528,0.6433414419543502
hs,shared,base_only,51,mt,278,0.5832255059261944,0.5823715128616531
hs,shared,base_only,42,mts,274,0.3907240662795034,0.3909638233256967
hs,shared,base_only,43,mts,274,0.5853002291011774,0.5869252490809312
hs,shared,base_only,44,mts,274,0.5358836379135808,0.5348180510416112
hs,shared,base_only,45,mts,274,0.46153231392189253,0.4608663221269114
hs,shared,base_only,46,mts,274,0.3691725717939155,0.3687463370451276
hs,shared,base_only,47,mts,274,0.5577015291171612,0.5570621769939794
hs,shared,base_only,48,mts,274,0.526692951142842,0.52746550162502
hs,shared,base_only,49,mts,274,0.31099152858436785,0.3098193830252011
hs,shared,base_only,50,mts,274,0.7409025520805584,0.7395705684905962
hs,shared,base_only,51,mts,274,0.7109595609782088,0.7119985081783792
hs,shared,base_only,42,toolace,328,0.3098416121356336,0.3070159131469363
hs,shared,base_only,43,toolace,328,0.5031045508625818,0.5012083581201666
hs,shared,base_only,44,toolace,328,0.4870240928019037,0.4857413741820345
hs,shared,base_only,45,toolace,328,0.3598676383105294,0.3590496728138013
hs,shared,base_only,46,toolace,328,0.4737321534800714,0.47415972635336107
hs,shared,base_only,47,toolace,328,0.47334176085663293,0.4730443188578227
hs,shared,base_only,48,toolace,328,0.6113920285544319,0.6107971445568114
hs,shared,base_only,49,toolace,328,0.5622025580011898,0.5628718024985128
hs,shared,base_only,50,toolace,328,0.45424970255800123,0.4530785246876859
hs,shared,base_only,51,toolace,328,0.5678353658536585,0.5682443486020226
